Id	Partida	Solicitud	SP_Activo_Final	Valor_SP_Final	PV_Final	MateriaPrima	Equipo	Local_Timestamp	Time_Stamp	TimeStampDb
25789	10129717	1	SP Receta V115	634	644,0253	Metil	V115	2025-02-08 17:44:00.000	2025-02-08 22:44:00.000	2025-02-08 21:47:33.773
25788	10129717	2	SP Receta V115	594,1	576,9913	Estireno	V115	2025-02-08 17:46:00.000	2025-02-08 22:46:00.000	2025-02-08 21:47:33.773
25787	10129717	2	SP Receta V115	241,6	244,361084	Butil	V115	2025-02-08 17:52:00.000	2025-02-08 22:52:00.000	2025-02-08 21:47:33.773
25793	10129713	2	SP Receta R111	27,1451	17,8578129	Xilol	R111	2025-02-08 18:20:00.000	2025-02-08 23:20:00.000	2025-02-08 21:47:33.773
25790	10129857	2	SP Receta R131	793	793,007935	Soda	R131	2025-02-08 18:38:00.000	2025-02-08 23:38:00.000	2025-02-08 21:47:33.773
25792	10129779	2	SP Receta R221	260,00592	269,953033	Toluol	R221	2025-02-08 19:01:00.000	2025-02-09 00:01:00.000	2025-02-08 21:47:33.773
25794	10129717	2	SP Receta V115	129	104,552979	Xilol	V115	2025-02-08 19:16:00.000	2025-02-09 00:16:00.000	2025-02-08 21:47:33.773
25795	10129713	4	SP Semi R111	250	242,4132	Xilol	R111	2025-02-08 19:58:00.000	2025-02-09 00:58:00.000	2025-02-08 21:47:33.773
25796	10129717	6	SP Receta R111	778	778,2803	Xilol	R111	2025-02-08 20:28:00.000	2025-02-09 01:28:00.000	2025-02-08 21:47:33.773
25791	12345678	2	SP Semi TK131	1030	714,9046	Soda	TK131	2025-02-08 20:44:00.000	2025-02-09 01:44:00.000	2025-02-08 21:47:33.773
25803	10129788	1	SP Receta V221	689	688,0349	Xilol	V221	2025-02-09 01:44:00.000	2025-02-09 06:44:00.000	2025-02-09 05:47:41.547
25799	10129718	2	SP Receta V115	634	644,943665	Metil	V115	2025-02-09 01:51:00.000	2025-02-09 06:51:00.000	2025-02-09 05:47:41.547
25798	10129718	2	SP Receta V115	594,1	576,1146	Estireno	V115	2025-02-09 01:55:00.000	2025-02-09 06:55:00.000	2025-02-09 05:47:41.547
25797	10129718	2	SP Receta V115	241,6	244,002686	Butil	V115	2025-02-09 02:02:00.000	2025-02-09 07:02:00.000	2025-02-09 05:47:41.547
25804	10129718	2	SP Receta V115	129	114,061768	Xilol	V115	2025-02-09 02:07:00.000	2025-02-09 07:07:00.000	2025-02-09 05:47:41.547
25802	10129779	2	SP Receta R221	1147	1146,86145	Toluol	R221	2025-02-09 02:25:00.000	2025-02-09 07:25:00.000	2025-02-09 05:47:41.547
25800	10129858	2	SP Receta R131	793	792,274	Soda	R131	2025-02-09 03:32:00.000	2025-02-09 08:32:00.000	2025-02-09 05:47:41.547
25805	10129717	2	SP Semi R111	270	266,638672	Xilol	R111	2025-02-09 03:34:00.000	2025-02-09 08:34:00.000	2025-02-09 05:47:41.547
25806	10129718	4	SP Receta R111	778	777,655151	Xilol	R111	2025-02-09 04:02:00.000	2025-02-09 09:02:00.000	2025-02-09 05:47:41.547
25801	10129857	2	SP Semi TK131	1040	677,0822	Soda	TK131	2025-02-09 04:45:00.000	2025-02-09 09:45:00.000	2025-02-09 05:47:41.547
25808	10129718	2	SP Semi R111	270	269,9196	Xilol	R111	2025-02-09 11:16:00.000	2025-02-09 16:16:00.000	2025-02-09 13:48:23.520
25809	10129719	4	SP Receta R111	778	778,1603	Xilol	R111	2025-02-09 12:00:00.000	2025-02-09 17:00:00.000	2025-02-09 13:48:23.520
25810	10129788	2	SP Receta V221	225,471237	228,918945	Xilol	V221	2025-02-09 12:07:00.000	2025-02-09 17:07:00.000	2025-02-09 13:48:23.520
25807	10129883	2	SP Receta R131	1287,87	529,2266	Soda	R131	2025-02-09 13:15:00.000	2025-02-09 18:15:00.000	2025-02-09 13:48:23.520
25812	10129864	1	SP Receta V141	4779	4782,44336	Vam	V141	2025-02-09 18:15:00.000	2025-02-09 23:15:00.000	2025-02-09 21:47:29.433
25811	10129864	2	SP Receta V141	499	505,4502	2EHA	V141	2025-02-09 18:25:00.000	2025-02-09 23:25:00.000	2025-02-09 21:47:29.433
25813	10129719	2	SP Semi R111	270	266,108	Xilol	R111	2025-02-09 19:19:00.000	2025-02-10 00:19:00.000	2025-02-09 21:47:29.433
25814	10129720	2	SP Receta V115	129	108,687134	Xilol	V115	2025-02-09 19:28:00.000	2025-02-10 00:28:00.000	2025-02-09 21:47:29.433
25815	10129720	4	SP Receta R111	778	777,5876	Xilol	R111	2025-02-09 19:51:00.000	2025-02-10 00:51:00.000	2025-02-09 21:47:29.433
25820	10129883	1	SP Semi TK131	481,065033	659,234863	Soda	TK131	2025-02-10 00:51:00.000	2025-02-10 05:51:00.000	2025-02-10 05:46:14.500
25822	10129720	2	SP Receta V115	193,975647	193,345322	Xilol	V115	2025-02-10 00:53:00.000	2025-02-10 05:53:00.000	2025-02-10 05:46:14.500
25819	10129721	2	SP Receta V115	634	643,9376	Metil	V115	2025-02-10 01:18:00.000	2025-02-10 06:18:00.000	2025-02-10 05:46:14.500
25818	10129721	2	SP Receta V115	594,1	582,007446	Estireno	V115	2025-02-10 01:22:00.000	2025-02-10 06:22:00.000	2025-02-10 05:46:14.500
25817	10129721	2	SP Receta V115	241,6	243,630249	Butil	V115	2025-02-10 01:29:00.000	2025-02-10 06:29:00.000	2025-02-10 05:46:14.500
25821	10129865	2	SP Receta V141	4779	4782,247	Vam	V141	2025-02-10 01:49:00.000	2025-02-10 06:49:00.000	2025-02-10 05:46:14.500
25816	10129865	2	SP Receta V141	499	505,057617	2EHA	V141	2025-02-10 02:06:00.000	2025-02-10 07:06:00.000	2025-02-10 05:46:14.500
25823	10129720	2	SP Semi R111	270	265,451	Xilol	R111	2025-02-10 03:05:00.000	2025-02-10 08:05:00.000	2025-02-10 05:46:14.500
25824	10129721	4	SP Receta R111	778	777,657532	Xilol	R111	2025-02-10 03:51:00.000	2025-02-10 08:51:00.000	2025-02-10 05:46:14.500
25832	10129885	1	SP Receta R131	1287,87	1287,386	Soda	R131	2025-02-10 08:51:00.000	2025-02-10 13:51:00.000	2025-02-10 13:46:38.093
25841	10129721	2	SP Receta V115	193,552475	191,840576	Xilol	V115	2025-02-10 08:53:00.000	2025-02-10 13:53:00.000	2025-02-10 13:46:38.093
25833	12345678	2	SP Semi TK131	658,456238	660,017	Soda	TK131	2025-02-10 09:08:00.000	2025-02-10 14:08:00.000	2025-02-10 13:46:38.093
25840	10129866	2	SP Receta V141	4779	4781,85449	Vam	V141	2025-02-10 09:18:00.000	2025-02-10 14:18:00.000	2025-02-10 13:46:38.093
25830	10129722	2	SP Receta V115	634	642,287537	Metil	V115	2025-02-10 09:19:00.000	2025-02-10 14:19:00.000	2025-02-10 13:46:38.093
25825	10129866	2	SP Receta V141	499	504,861328	2EHA	V141	2025-02-10 09:36:00.000	2025-02-10 14:36:00.000	2025-02-10 13:46:38.093
25828	10129722	2	SP Receta V115	594,1	574,203552	Estireno	V115	2025-02-10 09:52:00.000	2025-02-10 14:52:00.000	2025-02-10 13:46:38.093
25827	10129722	2	SP Receta V115	241,6	244,011841	Butil	V115	2025-02-10 09:58:00.000	2025-02-10 14:58:00.000	2025-02-10 13:46:38.093
25834	10129779	2	SP Receta R221	1909,59692	1919,8479	Soda	R221	2025-02-10 10:17:00.000	2025-02-10 15:17:00.000	2025-02-10 13:46:38.093
25842	10129722	4	SP Receta V115	129	109,248169	Xilol	V115	2025-02-10 10:38:00.000	2025-02-10 15:38:00.000	2025-02-10 13:46:38.093
25843	10129721	2	SP Semi R111	270	265,891418	Xilol	R111	2025-02-10 11:14:00.000	2025-02-10 16:14:00.000	2025-02-10 13:46:38.093
25829	10129846	2	SP Receta V241	2511	2511,44141	Estireno	V241	2025-02-10 11:18:00.000	2025-02-10 16:18:00.000	2025-02-10 13:46:38.093
25826	10129846	2	SP Receta V241	2827	2825,6748	2EHA	V241	2025-02-10 11:35:00.000	2025-02-10 16:35:00.000	2025-02-10 13:46:38.093
25844	10129722	4	SP Receta R111	778	777,9267	Xilol	R111	2025-02-10 11:41:00.000	2025-02-10 16:41:00.000	2025-02-10 13:46:38.093
25835	12345678	4	SP Semi TK131	26,2298355	50,01396	Soda	TK131	2025-02-10 11:48:00.000	2025-02-10 16:48:00.000	2025-02-10 13:46:38.093
25831	10129846	2	SP Receta V241	612	609,624939	Metil	V241	2025-02-10 11:50:00.000	2025-02-10 16:50:00.000	2025-02-10 13:46:38.093
25836	12345678	6	SP Semi TK131	60,4439049	49,5956573	Soda	TK131	2025-02-10 12:17:00.000	2025-02-10 17:17:00.000	2025-02-10 13:46:38.093
25837	12345678	8	SP Semi TK131	77,18855	80,02085	Soda	TK131	2025-02-10 12:33:00.000	2025-02-10 17:33:00.000	2025-02-10 13:46:38.093
25838	12345678	10	SP Semi TK131	50	49,76146	Soda	TK131	2025-02-10 12:52:00.000	2025-02-10 17:52:00.000	2025-02-10 13:46:38.093
25839	12345678	12	SP Semi TK131	50	49,6182251	Soda	TK131	2025-02-10 13:11:00.000	2025-02-10 18:11:00.000	2025-02-10 13:46:38.093
25845	10129886	1	SP Receta R131	1287,87	1287,09961	Soda	R131	2025-02-10 18:11:00.000	2025-02-10 23:11:00.000	2025-02-10 21:46:36.847
25848	10129722	2	SP Semi R111	270	264,101685	Xilol	R111	2025-02-10 18:51:00.000	2025-02-10 23:51:00.000	2025-02-10 21:46:36.847
25846	10129885	2	SP Semi TK131	660	659,351135	Soda	TK131	2025-02-10 19:14:00.000	2025-02-11 00:14:00.000	2025-02-10 21:46:36.847
25849	10129948	4	SP Receta R111	783	783,2943	Xilol	R111	2025-02-10 19:28:00.000	2025-02-11 00:28:00.000	2025-02-10 21:46:36.847
25847	10129954	2	SP Receta R221	1970	1968,97852	Soda	R221	2025-02-10 19:56:00.000	2025-02-11 00:56:00.000	2025-02-10 21:46:36.847
25852	10129949	1	SP Receta V115	641	650,9508	Metil	V115	2025-02-11 00:56:00.000	2025-02-11 05:56:00.000	2025-02-11 05:46:09.593
25851	10129949	2	SP Receta V115	601,6	586,0105	Estireno	V115	2025-02-11 01:01:00.000	2025-02-11 06:01:00.000	2025-02-11 05:46:09.593
25850	10129949	2	SP Receta V115	244,2	246,94751	Butil	V115	2025-02-11 01:06:00.000	2025-02-11 06:06:00.000	2025-02-11 05:46:09.593
25853	10129887	2	SP Receta R131	1287,87	1287,75171	Soda	R131	2025-02-11 01:53:00.000	2025-02-11 06:53:00.000	2025-02-11 05:46:09.593
25855	10129934	2	SP Receta D122	1192	1206,44885	Vam	D122	2025-02-11 02:35:00.000	2025-02-11 07:35:00.000	2025-02-11 05:46:09.593
25856	10129948	2	SP Semi R111	270	264,482941	Xilol	R111	2025-02-11 02:38:00.000	2025-02-11 07:38:00.000	2025-02-11 05:46:09.593
25854	10129886	2	SP Semi TK131	660	659,3392	Soda	TK131	2025-02-11 03:16:00.000	2025-02-11 08:16:00.000	2025-02-11 05:46:09.593
25857	10129949	4	SP Receta R111	783	783,0544	Xilol	R111	2025-02-11 03:19:00.000	2025-02-11 08:19:00.000	2025-02-11 05:46:09.593
25864	10129949	2	SP Receta V115	189,581909	189,1803	Xilol	V115	2025-02-11 08:28:00.000	2025-02-11 13:28:00.000	2025-02-11 13:47:36.870
25863	10129993	2	SP Receta V241	5437	5428,44971	Vam	V241	2025-02-11 08:40:00.000	2025-02-11 13:40:00.000	2025-02-11 13:47:36.870
25858	10129993	2	SP Receta V241	1633	1629,075	Butil	V241	2025-02-11 09:02:00.000	2025-02-11 14:02:00.000	2025-02-11 13:47:36.870
25861	10129909	2	SP Receta V115	565	573,1123	Metil	V115	2025-02-11 09:58:00.000	2025-02-11 14:58:00.000	2025-02-11 13:47:36.870
25860	10129909	2	SP Receta V115	328	322,9475	Estireno	V115	2025-02-11 10:02:00.000	2025-02-11 15:02:00.000	2025-02-11 13:47:36.870
25859	10129909	2	SP Receta V115	382	384,2943	Butil	V115	2025-02-11 10:10:00.000	2025-02-11 15:10:00.000	2025-02-11 13:47:36.870
25865	10129909	4	SP Receta V115	50	26,5750732	Xilol	V115	2025-02-11 10:38:00.000	2025-02-11 15:38:00.000	2025-02-11 13:47:36.870
25866	10129949	2	SP Semi R111	270	264,118164	Xilol	R111	2025-02-11 10:47:00.000	2025-02-11 15:47:00.000	2025-02-11 13:47:36.870
25867	10129909	4	SP Receta R111	718	717,871033	Xilol	R111	2025-02-11 11:21:00.000	2025-02-11 16:21:00.000	2025-02-11 13:47:36.870
25862	10124576	2	SP Semi TK131	100	99,72344	Soda	TK131	2025-02-11 13:33:00.000	2025-02-11 18:33:00.000	2025-02-11 13:47:36.870
25868	10129909	2	SP Semi R111	250	244,969391	Xilol	R111	2025-02-11 18:55:00.000	2025-02-11 23:55:00.000	2025-02-11 21:46:06.640
25869	10129910	4	SP Receta R111	718	717,458069	Xilol	R111	2025-02-11 19:27:00.000	2025-02-12 00:27:00.000	2025-02-11 21:46:06.640
25881	10129910	2	SP Receta V115	92,12065	91,22819	Xilol	V115	2025-02-12 00:30:00.000	2025-02-12 05:30:00.000	2025-02-12 05:46:25.537
25873	10129913	2	SP Receta V115	634	644,558533	Metil	V115	2025-02-12 00:52:00.000	2025-02-12 05:52:00.000	2025-02-12 05:46:25.537
25872	10129913	2	SP Receta V115	594,1	577,185364	Estireno	V115	2025-02-12 00:56:00.000	2025-02-12 05:56:00.000	2025-02-12 05:46:25.537
25870	10129913	2	SP Receta V115	241,6	244,348755	Butil	V115	2025-02-12 01:02:00.000	2025-02-12 06:02:00.000	2025-02-12 05:46:25.537
25876	10129955	2	SP Receta R221	1598	1597,95776	Toluol	R221	2025-02-12 02:00:00.000	2025-02-12 07:00:00.000	2025-02-12 05:46:25.537
25877	10129955	4	SP Semi R221	89,73206	89,95584	Toluol	R221	2025-02-12 02:29:00.000	2025-02-12 07:29:00.000	2025-02-12 05:46:25.537
25874	10129940	2	SP Receta R131	793	792,3542	Soda	R131	2025-02-12 02:34:00.000	2025-02-12 07:34:00.000	2025-02-12 05:46:25.537
25882	10129913	4	SP Receta V115	129	107,416382	Xilol	V115	2025-02-12 02:51:00.000	2025-02-12 07:51:00.000	2025-02-12 05:46:25.537
25883	10129910	2	SP Semi R111	250	243,950577	Xilol	R111	2025-02-12 03:07:00.000	2025-02-12 08:07:00.000	2025-02-12 05:46:25.537
25884	10129913	4	SP Receta R111	778	778,3121	Xilol	R111	2025-02-12 03:42:00.000	2025-02-12 08:42:00.000	2025-02-12 05:46:25.537
25875	10129939	2	SP Semi TK131	1030	1029,77014	Soda	TK131	2025-02-12 04:03:00.000	2025-02-12 09:03:00.000	2025-02-12 05:46:25.537
25880	10129996	2	SP Receta V241	5437	5425,24951	Vam	V241	2025-02-12 04:23:00.000	2025-02-12 09:23:00.000	2025-02-12 05:46:25.537
25871	10129996	2	SP Receta V241	1633	1629,2	Butil	V241	2025-02-12 04:45:00.000	2025-02-12 09:45:00.000	2025-02-12 05:46:25.537
25878	10129955	6	SP Semi R221	20	19,0535927	Toluol	R221	2025-02-12 05:07:00.000	2025-02-12 10:07:00.000	2025-02-12 05:46:25.537
25879	10129788	2	SP Receta V221	49	48,0108643	Toluol	V221	2025-02-12 05:41:00.000	2025-02-12 10:41:00.000	2025-02-12 05:46:25.537
25886	10129875	2	SP Receta D122	745	746,818542	Ethil	D122	2025-02-12 10:50:00.000	2025-02-12 15:50:00.000	2025-02-12 13:47:10.290
25887	10129875	2	SP Receta D122	531	527,813843	Metil	D122	2025-02-12 10:58:00.000	2025-02-12 15:58:00.000	2025-02-12 13:47:10.290
25889	10129913	2	SP Semi R111	233,393433	268,361816	Xilol	R111	2025-02-12 11:08:00.000	2025-02-12 16:08:00.000	2025-02-12 13:47:10.290
25885	10130013	2	SP Receta V241	2293	2292,433	Butil	V241	2025-02-12 12:32:00.000	2025-02-12 17:32:00.000	2025-02-12 13:47:10.290
25888	10130013	2	SP Receta V241	4452	4440,283	Vam	V241	2025-02-12 12:43:00.000	2025-02-12 17:43:00.000	2025-02-12 13:47:10.290
25890	10129914	4	SP Receta R111	778	778,0438	Xilol	R111	2025-02-12 13:06:00.000	2025-02-12 18:06:00.000	2025-02-12 13:47:10.290
25896	10129914	2	SP Receta V115	193,372681	192,090164	Xilol	V115	2025-02-12 18:13:00.000	2025-02-12 23:13:00.000	2025-02-12 21:46:07.043
25895	10129958	2	SP Receta R221	1598	1597,001	Toluol	R221	2025-02-12 18:19:00.000	2025-02-12 23:19:00.000	2025-02-12 21:46:07.043
25894	10129941	2	SP Receta R131	793	792,050232	Soda	R131	2025-02-12 18:29:00.000	2025-02-12 23:29:00.000	2025-02-12 21:46:07.043
25893	10129915	2	SP Receta V115	634	644,1531	Metil	V115	2025-02-12 18:36:00.000	2025-02-12 23:36:00.000	2025-02-12 21:46:07.043
25892	10129915	2	SP Receta V115	594,1	591,173645	Estireno	V115	2025-02-12 18:41:00.000	2025-02-12 23:41:00.000	2025-02-12 21:46:07.043
25891	10129915	2	SP Receta V115	241,6	243,994019	Butil	V115	2025-02-12 18:47:00.000	2025-02-12 23:47:00.000	2025-02-12 21:46:07.043
25897	10129914	2	SP Semi R111	270	265,271149	Xilol	R111	2025-02-12 20:23:00.000	2025-02-13 01:23:00.000	2025-02-12 21:46:07.043
25898	10129915	4	SP Receta R111	778	778,1131	Xilol	R111	2025-02-12 20:56:00.000	2025-02-13 01:56:00.000	2025-02-12 21:46:07.043
25906	10129915	2	SP Receta V115	193,965942	193,53656	Xilol	V115	2025-02-13 02:08:00.000	2025-02-13 07:08:00.000	2025-02-13 05:46:56.170
25904	10129958	2	SP Receta R221	245,6657	249,402985	Toluol	R221	2025-02-13 02:12:00.000	2025-02-13 07:12:00.000	2025-02-13 05:46:56.170
25905	10129958	4	SP Receta R221	1598	1597,49951	Toluol	R221	2025-02-13 02:30:00.000	2025-02-13 07:30:00.000	2025-02-13 05:46:56.170
25901	10129916	2	SP Receta V115	634	642,4995	Metil	V115	2025-02-13 02:44:00.000	2025-02-13 07:44:00.000	2025-02-13 05:46:56.170
25900	10129916	2	SP Receta V115	594,1	570,6425	Estireno	V115	2025-02-13 02:48:00.000	2025-02-13 07:48:00.000	2025-02-13 05:46:56.170
25899	10129916	2	SP Receta V115	241,6	243,6565	Butil	V115	2025-02-13 02:54:00.000	2025-02-13 07:54:00.000	2025-02-13 05:46:56.170
25907	10129916	4	SP Receta V115	129	107,763184	Xilol	V115	2025-02-13 03:44:00.000	2025-02-13 08:44:00.000	2025-02-13 05:46:56.170
25902	10129942	2	SP Receta R131	793	792,328064	Soda	R131	2025-02-13 04:06:00.000	2025-02-13 09:06:00.000	2025-02-13 05:46:56.170
25908	10129915	2	SP Semi R111	270	267,530121	Xilol	R111	2025-02-13 04:21:00.000	2025-02-13 09:21:00.000	2025-02-13 05:46:56.170
25909	10129916	4	SP Receta R111	778	777,8142	Xilol	R111	2025-02-13 05:01:00.000	2025-02-13 10:01:00.000	2025-02-13 05:46:56.170
25903	10129941	2	SP Semi TK131	1030	265,665131	Soda	TK131	2025-02-13 05:22:00.000	2025-02-13 10:22:00.000	2025-02-13 05:46:56.170
25910	10129958	2	SP Receta R221	249,111542	249,939041	Toluol	R221	2025-02-13 10:48:00.000	2025-02-13 15:48:00.000	2025-02-13 13:48:11.160
25911	10129958	4	SP Receta R221	1598	1597,37817	Toluol	R221	2025-02-13 11:21:00.000	2025-02-13 16:21:00.000	2025-02-13 13:48:11.160
25912	10129916	2	SP Semi R111	0,5772292	269,7678	Xilol	R111	2025-02-13 12:26:00.000	2025-02-13 17:26:00.000	2025-02-13 13:48:11.160
25915	10129942	1	SP Semi TK131	29,72772	1030,02588	Soda	TK131	2025-02-13 17:26:00.000	2025-02-13 22:26:00.000	2025-02-13 21:47:23.740
25916	10129922	2	SP Receta V115	148	133,565353	Toluol	V115	2025-02-13 18:09:00.000	2025-02-13 23:09:00.000	2025-02-13 21:47:23.740
25914	10129922	2	SP Receta V115	621	632,8148	Metil	V115	2025-02-13 18:14:00.000	2025-02-13 23:14:00.000	2025-02-13 21:47:23.740
25913	10129922	2	SP Receta V115	63,1	66,09198	Butil	V115	2025-02-13 18:18:00.000	2025-02-13 23:18:00.000	2025-02-13 21:47:23.740
25917	10130042	2	SP Receta R221	249,602737	249,377136	Toluol	R221	2025-02-13 19:00:00.000	2025-02-14 00:00:00.000	2025-02-13 21:47:23.740
25918	10130042	2	SP Receta R221	1598	1597,94714	Xilol	R221	2025-02-13 19:21:00.000	2025-02-14 00:21:00.000	2025-02-13 21:47:23.740
25928	10129923	1	SP Receta V115	1043,35229	1085,99426	Toluol	V115	2025-02-14 00:21:00.000	2025-02-14 05:21:00.000	2025-02-14 05:46:56.903
25933	10130042	2	SP Semi R221	18	17,7605286	Xilol	R221	2025-02-14 00:23:00.000	2025-02-14 05:23:00.000	2025-02-14 05:46:56.903
25924	10129923	2	SP Receta V115	621	630,9834	Metil	V115	2025-02-14 00:28:00.000	2025-02-14 05:28:00.000	2025-02-14 05:46:56.903
25920	10129923	2	SP Receta V115	63,1	66,06836	Butil	V115	2025-02-14 00:32:00.000	2025-02-14 05:32:00.000	2025-02-14 05:46:56.903
25923	10129788	2	SP Receta V221	1845	1844,31262	Estireno	V221	2025-02-14 00:41:00.000	2025-02-14 05:41:00.000	2025-02-14 05:46:56.903
25921	10129788	2	SP Receta V221	998	996,85	Butil	V221	2025-02-14 00:55:00.000	2025-02-14 05:55:00.000	2025-02-14 05:46:56.903
25934	10130042	4	SP Receta R221	48,895874	19,9858856	Xilol	R221	2025-02-14 01:21:00.000	2025-02-14 06:21:00.000	2025-02-14 05:46:56.903
25932	10130071	2	SP Receta V141	4779	4782,836	Vam	V141	2025-02-14 01:58:00.000	2025-02-14 06:58:00.000	2025-02-14 05:46:56.903
25919	10130071	2	SP Receta V141	499	504,46875	2EHA	V141	2025-02-14 02:16:00.000	2025-02-14 07:16:00.000	2025-02-14 05:46:56.903
25929	10129922	2	SP Semi R111	400	400,037872	Toluol	R111	2025-02-14 02:37:00.000	2025-02-14 07:37:00.000	2025-02-14 05:46:56.903
25926	10130046	2	SP Receta R131	1287,87	1287,62927	Soda	R131	2025-02-14 03:11:00.000	2025-02-14 08:11:00.000	2025-02-14 05:46:56.903
25935	10130042	6	SP Receta R221	79,34237	99,9820251	Xilol	R221	2025-02-14 03:12:00.000	2025-02-14 08:12:00.000	2025-02-14 05:46:56.903
25936	10130042	8	SP Receta R221	1598	1597,84473	Xilol	R221	2025-02-14 03:25:00.000	2025-02-14 08:25:00.000	2025-02-14 05:46:56.903
25930	10129923	3	SP Receta V115	148	128,7206	Toluol	V115	2025-02-14 03:31:00.000	2025-02-14 08:31:00.000	2025-02-14 05:46:56.903
25925	10129923	4	SP Receta V115	621	629,8078	Metil	V115	2025-02-14 03:33:00.000	2025-02-14 08:33:00.000	2025-02-14 05:46:56.903
25922	10129923	4	SP Receta V115	63,1	65,42615	Butil	V115	2025-02-14 03:37:00.000	2025-02-14 08:37:00.000	2025-02-14 05:46:56.903
25927	10130045	2	SP Semi TK131	660	659,576233	Soda	TK131	2025-02-14 04:33:00.000	2025-02-14 09:33:00.000	2025-02-14 05:46:56.903
25931	10129922	2	SP Semi TK112	80	76,75617	Toluol	TK112	2025-02-14 05:20:00.000	2025-02-14 10:20:00.000	2025-02-14 05:46:56.903
25937	10129924	1	SP Receta V115	63,1	65,62891	Butil	V115	2025-02-14 10:20:00.000	2025-02-14 15:20:00.000	2025-02-14 13:48:11.953
25939	10130042	2	SP Receta R221	43,7890549	99,9970245	Xilol	R221	2025-02-14 11:32:00.000	2025-02-14 16:32:00.000	2025-02-14 13:48:11.953
25938	10129923	2	SP Semi R111	400	399,6492	Toluol	R111	2025-02-14 11:51:00.000	2025-02-14 16:51:00.000	2025-02-14 13:48:11.953
25940	10130037	4	SP Receta R221	1598	1597,86255	Xilol	R221	2025-02-14 11:55:00.000	2025-02-14 16:55:00.000	2025-02-14 13:48:11.953
25946	10130047	1	SP Receta R131	1287,87	1286,99878	Soda	R131	2025-02-14 16:55:00.000	2025-02-14 21:55:00.000	2025-02-14 21:46:22.030
25944	10130132	2	SP Receta V141	2349,28	2352,35645	Estireno	V141	2025-02-14 17:25:00.000	2025-02-14 22:25:00.000	2025-02-14 21:46:22.030
25941	10130132	2	SP Receta V141	2567,36	2571,417	Butil	V141	2025-02-14 17:41:00.000	2025-02-14 22:41:00.000	2025-02-14 21:46:22.030
25948	10129923	2	SP Semi TK112	53,17387	102,481789	Toluol	TK112	2025-02-14 17:56:00.000	2025-02-14 22:56:00.000	2025-02-14 21:46:22.030
25947	10130046	2	SP Semi TK131	53,1645622	658,219666	Soda	TK131	2025-02-14 18:01:00.000	2025-02-14 23:01:00.000	2025-02-14 21:46:22.030
25953	10130037	2	SP Receta R221	94,354744	99,99187	Xilol	R221	2025-02-14 19:48:00.000	2025-02-15 00:48:00.000	2025-02-14 21:46:22.030
25949	10129924	2	SP Receta V115	154,697708	102,451668	Toluol	V115	2025-02-14 20:16:00.000	2025-02-15 01:16:00.000	2025-02-14 21:46:22.030
25950	10130037	2	SP Receta R221	2048	2047,92529	Toluol	R221	2025-02-14 20:21:00.000	2025-02-15 01:21:00.000	2025-02-14 21:46:22.030
25942	10130020	2	SP Receta V241	2293	2289,1748	Butil	V241	2025-02-14 20:48:00.000	2025-02-15 01:48:00.000	2025-02-14 21:46:22.030
25951	10129925	4	SP Receta V115	1091	1074,54712	Toluol	V115	2025-02-14 20:50:00.000	2025-02-15 01:50:00.000	2025-02-14 21:46:22.030
25945	10129925	2	SP Receta V115	621	632,528564	Metil	V115	2025-02-14 20:58:00.000	2025-02-15 01:58:00.000	2025-02-14 21:46:22.030
25952	10130020	2	SP Receta V241	4452	4439,47461	Vam	V241	2025-02-14 21:00:00.000	2025-02-15 02:00:00.000	2025-02-14 21:46:22.030
25943	10129925	2	SP Receta V115	63,1	65,5675049	Butil	V115	2025-02-14 21:02:00.000	2025-02-15 02:02:00.000	2025-02-14 21:46:22.030
25955	10130047	2	SP Semi TK131	660	0,9990475	Soda	TK131	2025-02-15 02:03:00.000	2025-02-15 07:03:00.000	2025-02-15 05:45:52.223
